beta,load_comb,d,f_cck,chi1,chi2,rho,d_lower,a_to_d_ratio,weight
4.74377380458265,wind_imposed,450,40,0.9,0.8,0.005,16,3,0
4.21780313580048,wind_imposed,450,40,0.1,0.9,0.005,16,3,0
4.23212030471974,wind_imposed,450,40,0.2,0.9,0.005,16,3,0
4.25051496689128,wind_imposed,450,40,0.3,0.9,0.005,16,3,0
4.27458639694329,wind_imposed,450,40,0.4,0.9,0.005,16,3,0
4.30771931039342,wind_imposed,450,40,0.5,0.9,0.005,16,3,0
4.35621768313509,wind_imposed,450,40,0.6,0.9,0.005,16,3,0
4.43399930297309,wind_imposed,450,40,0.7,0.9,0.005,16,3,0
4.57901886075845,wind_imposed,450,40,0.8,0.9,0.005,16,3,0
5.09950120216244,wind_imposed,450,40,0.9,0.9,0.005,16,3,0
4.28998098372422,wind_imposed,600,40,0.1,0.1,0.005,16,3,0
4.54265358066423,wind_imposed,600,40,0.2,0.1,0.005,16,3,0
4.76435682839211,wind_imposed,600,40,0.3,0.1,0.005,16,3,0
4.85194928840727,wind_imposed,600,40,0.4,0.1,0.005,16,3,0
4.78168696770395,wind_imposed,600,40,0.5,0.1,0.005,16,3,0
4.67302553005964,wind_imposed,600,40,0.6,0.1,0.005,16,3,0
4.56307858333263,wind_imposed,600,40,0.7,0.1,0.005,16,3,0
4.4601438764124,wind_imposed,600,40,0.8,0.1,0.005,16,3,0
4.36566694789541,wind_imposed,600,40,0.9,0.1,0.005,16,3,0
4.50047212805627,wind_imposed,600,40,0.1,0.2,0.005,16,3,0
4.69597628941444,wind_imposed,600,40,0.2,0.2,0.005,16,3,0.0657
4.89498588227424,wind_imposed,600,40,0.3,0.2,0.005,16,3,0.2383
4.96373379282628,wind_imposed,600,40,0.4,0.2,0.005,16,3,0.2564
4.87067322575122,wind_imposed,600,40,0.5,0.2,0.005,16,3,0.1972
4.74100512022883,wind_imposed,600,40,0.6,0.2,0.005,16,3,0.0657
4.61205391086218,wind_imposed,600,40,0.7,0.2,0.005,16,3,0.0197
4.49163515393413,wind_imposed,600,40,0.8,0.2,0.005,16,3,0
4.3808479705772,wind_imposed,600,40,0.9,0.2,0.005,16,3,0
4.66377304203518,wind_imposed,600,40,0.1,0.3,0.005,16,3,0
4.78555645765246,wind_imposed,600,40,0.2,0.3,0.005,16,3,0.2383
5.02090457058832,wind_imposed,600,40,0.3,0.3,0.005,16,3,0.8639
5.08714898096931,wind_imposed,600,40,0.4,0.3,0.005,16,3,0.9295
4.97559039337991,wind_imposed,600,40,0.5,0.3,0.005,16,3,0.715
4.82333464175052,wind_imposed,600,40,0.6,0.3,0.005,16,3,0.2383
4.67247043649638,wind_imposed,600,40,0.7,0.3,0.005,16,3,0.0715
4.53111415647844,wind_imposed,600,40,0.8,0.3,0.005,16,3,0
4.40014354840536,wind_imposed,600,40,0.9,0.3,0.005,16,3,0
4.68557848684541,wind_imposed,600,40,0.1,0.4,0.005,16,3,0
4.78711365110348,wind_imposed,600,40,0.2,0.4,0.005,16,3,0.2564
4.90610818646818,wind_imposed,600,40,0.3,0.4,0.005,16,3,0.9295
5.20985845222565,wind_imposed,600,40,0.4,0.4,0.005,16,3,1
5.09984389671558,wind_imposed,600,40,0.5,0.4,0.005,16,3,0.7692
4.92499700471268,wind_imposed,600,40,0.6,0.4,0.005,16,3,0.2564
4.74897828323807,wind_imposed,600,40,0.7,0.4,0.005,16,3,0.0769
4.5820365597431,wind_imposed,600,40,0.8,0.4,0.005,16,3,0
4.42551472309433,wind_imposed,600,40,0.9,0.4,0.005,16,3,0
4.61508286389708,wind_imposed,600,40,0.1,0.5,0.005,16,3,0
4.69685216929679,wind_imposed,600,40,0.2,0.5,0.005,16,3,0.1972
4.79537975361204,wind_imposed,600,40,0.3,0.5,0.005,16,3,0.715
4.9158528988674,wind_imposed,600,40,0.4,0.5,0.005,16,3,0.7692
5.24372036105035,wind_imposed,600,40,0.5,0.5,0.005,16,3,0.5917
5.0529138000107,wind_imposed,600,40,0.6,0.5,0.005,16,3,0.1972
4.84877619036252,wind_imposed,600,40,0.7,0.5,0.005,16,3,0.0592
4.65027808658947,wind_imposed,600,40,0.8,0.5,0.005,16,3,0
4.46034041188764,wind_imposed,600,40,0.9,0.5,0.005,16,3,0
4.51499546004696,wind_imposed,600,40,0.1,0.6,0.005,16,3,0
4.57818972904442,wind_imposed,600,40,0.2,0.6,0.005,16,3,0.0657
4.65576855767601,wind_imposed,600,40,0.3,0.6,0.005,16,3,0.2383
4.75310613367832,wind_imposed,600,40,0.4,0.6,0.005,16,3,0.2564
4.87852816338618,wind_imposed,600,40,0.5,0.6,0.005,16,3,0.1972
5.21507715952198,wind_imposed,600,40,0.6,0.6,0.005,16,3,0.0657
4.98399986746009,wind_imposed,600,40,0.7,0.6,0.005,16,3,0.0197
4.7464033705226,wind_imposed,600,40,0.8,0.6,0.005,16,3,0
4.5113641193939,wind_imposed,600,40,0.9,0.6,0.005,16,3,0
4.409869116795,wind_imposed,600,40,0.1,0.7,0.005,16,3,0
4.45569632493883,wind_imposed,600,40,0.2,0.7,0.005,16,3,0.0197
4.5127595097163,wind_imposed,600,40,0.3,0.7,0.005,16,3,0.0715
4.58575074644242,wind_imposed,600,40,0.4,0.7,0.005,16,3,0.0769
4.68235500683391,wind_imposed,600,40,0.5,0.7,0.005,16,3,0.0592
4.815910833216,wind_imposed,600,40,0.6,0.7,0.005,16,3,0.0197
5.17447432486546,wind_imposed,600,40,0.7,0.7,0.005,16,3,0.0059
4.89158502001893,wind_imposed,600,40,0.8,0.7,0.005,16,3,0
4.59188503534889,wind_imposed,600,40,0.9,0.7,0.005,16,3,0
4.30834623000595,wind_imposed,600,40,0.1,0.8,0.005,16,3,0
4.33793405999575,wind_imposed,600,40,0.2,0.8,0.005,16,3,0
4.37521884346194,wind_imposed,600,40,0.3,0.8,0.005,16,3,0
4.42365254593816,wind_imposed,600,40,0.4,0.8,0.005,16,3,0
4.48911261122278,wind_imposed,600,40,0.5,0.8,0.005,16,3,0
4.58245806343994,wind_imposed,600,40,0.6,0.8,0.005,16,3,0
4.72614396603919,wind_imposed,600,40,0.7,0.8,0.005,16,3,0
5.1333838612429,wind_imposed,600,40,0.8,0.8,0.005,16,3,0
4.73949779869595,wind_imposed,600,40,0.9,0.8,0.005,16,3,0
4.21317971639822,wind_imposed,600,40,0.1,0.9,0.005,16,3,0
4.22750308902878,wind_imposed,600,40,0.2,0.9,0.005,16,3,0
4.24587234674725,wind_imposed,600,40,0.3,0.9,0.005,16,3,0
4.26993451991303,wind_imposed,600,40,0.4,0.9,0.005,16,3,0
4.30305464405358,wind_imposed,600,40,0.5,0.9,0.005,16,3,0
4.35153420649033,wind_imposed,600,40,0.6,0.9,0.005,16,3,0
4.42928538424035,wind_imposed,600,40,0.7,0.9,0.005,16,3,0
4.57424718337811,wind_imposed,600,40,0.8,0.9,0.005,16,3,0
5.09501386250685,wind_imposed,600,40,0.9,0.9,0.005,16,3,0
4.28545188045931,wind_imposed,750,40,0.1,0.1,0.005,16,3,0
4.53816153031411,wind_imposed,750,40,0.2,0.1,0.005,16,3,0
4.75997363160814,wind_imposed,750,40,0.3,0.1,0.005,16,3,0
4.84800985190624,wind_imposed,750,40,0.4,0.1,0.005,16,3,0
4.77825239513323,wind_imposed,750,40,0.5,0.1,0.005,16,3,0
4.66988762183356,wind_imposed,750,40,0.6,0.1,0.005,16,3,0
4.56013294605704,wind_imposed,750,40,0.7,0.1,0.005,16,3,0
4.45734364218839,wind_imposed,750,40,0.8,0.1,0.005,16,3,0
4.36298757581145,wind_imposed,750,40,0.9,0.1,0.005,16,3,0
4.4960006318274,wind_imposed,750,40,0.1,0.2,0.005,16,3,0
4.69150715819617,wind_imposed,750,40,0.2,0.2,0.005,16,3,0.0657
4.89061691946433,wind_imposed,750,40,0.3,0.2,0.005,16,3,0.2383
4.95976514235271,wind_imposed,750,40,0.4,0.2,0.005,16,3,0.2564
4.86725313813406,wind_imposed,750,40,0.5,0.2,0.005,16,3,0.1972
4.73785850747621,wind_imposed,750,40,0.6,0.2,0.005,16,3,0.0657
4.60912211000127,wind_imposed,750,40,0.7,0.2,0.005,16,3,0.0197
4.48885441529341,wind_imposed,750,40,0.8,0.2,0.005,16,3,0
4.37818634344094,wind_imposed,750,40,0.9,0.2,0.005,16,3,0
4.65949246698635,wind_imposed,750,40,0.1,0.3,0.005,16,3,0
4.78127815842381,wind_imposed,750,40,0.2,0.3,0.005,16,3,0.2383
5.01656311823627,wind_imposed,750,40,0.3,0.3,0.005,16,3,0.8639
5.08317278637552,wind_imposed,750,40,0.4,0.3,0.005,16,3,0.9295
4.97214096085569,wind_imposed,750,40,0.5,0.3,0.005,16,3,0.715
4.82018983461956,wind_imposed,750,40,0.6,0.3,0.005,16,3,0.2383
4.66951365898418,wind_imposed,750,40,0.7,0.3,0.005,16,3,0.0715
4.52830727506668,wind_imposed,750,40,0.8,0.3,0.005,16,3,0
4.39748594832202,wind_imposed,750,40,0.9,0.3,0.005,16,3,0
4.68165450585502,wind_imposed,750,40,0.1,0.4,0.005,16,3,0
4.78318499175574,wind_imposed,750,40,0.2,0.4,0.005,16,3,0.2564
4.90217117894106,wind_imposed,750,40,0.3,0.4,0.005,16,3,0.9295
5.20582320333237,wind_imposed,750,40,0.4,0.4,0.005,16,3,1
5.09636734855361,wind_imposed,750,40,0.5,0.4,0.005,16,3,0.7692
4.92182525859761,wind_imposed,750,40,0.6,0.4,0.005,16,3,0.2564
4.74601420698397,wind_imposed,750,40,0.7,0.4,0.005,16,3,0.0769
4.57924107764409,wind_imposed,750,40,0.8,0.4,0.005,16,3,0
4.42283703409654,wind_imposed,750,40,0.9,0.4,0.005,16,3,0
4.61145919867047,wind_imposed,750,40,0.1,0.5,0.005,16,3,0
4.6932200520369,wind_imposed,750,40,0.2,0.5,0.005,16,3,0.1972
4.79173591015739,wind_imposed,750,40,0.3,0.5,0.005,16,3,0.715
4.91219226388532,wind_imposed,750,40,0.4,0.5,0.005,16,3,0.7692
5.2400249578433,wind_imposed,750,40,0.5,0.5,0.005,16,3,0.5917
5.04972593167361,wind_imposed,750,40,0.6,0.5,0.005,16,3,0.1972
4.84578595242662,wind_imposed,750,40,0.7,0.5,0.005,16,3,0.0592
4.64746870581316,wind_imposed,750,40,0.8,0.5,0.005,16,3,0
4.45765870871921,wind_imposed,750,40,0.9,0.5,0.005,16,3,0
4.5115964814706,wind_imposed,750,40,0.1,0.6,0.005,16,3,0
4.5747810141998,wind_imposed,750,40,0.2,0.6,0.005,16,3,0.0657
4.65234737716694,wind_imposed,750,40,0.3,0.6,0.005,16,3,0.2383
4.74966845773017,wind_imposed,750,40,0.4,0.6,0.005,16,3,0.2564
4.8750667217829,wind_imposed,750,40,0.5,0.6,0.005,16,3,0.1972
5.21179638036903,wind_imposed,750,40,0.6,0.6,0.005,16,3,0.0657
4.98099866187053,wind_imposed,750,40,0.7,0.6,0.005,16,3,0.0197
4.74359704808836,wind_imposed,750,40,0.8,0.6,0.005,16,3,0
4.50867579348215,wind_imposed,750,40,0.9,0.6,0.005,16,3,0
4.40664777284536,wind_imposed,750,40,0.1,0.7,0.005,16,3,0
4.45246593530379,wind_imposed,750,40,0.2,0.7,0.005,16,3,0.0197
4.50951767083453,wind_imposed,750,40,0.3,0.7,0.005,16,3,0.0715
4.582493982853,wind_imposed,750,40,0.4,0.7,0.005,16,3,0.0769
4.67907815859189,wind_imposed,750,40,0.5,0.7,0.005,16,3,0.0592
4.81260317203307,wind_imposed,750,40,0.6,0.7,0.005,16,3,0.0197
5.17140364064152,wind_imposed,750,40,0.7,0.7,0.005,16,3,0.0059
4.88871869229652,wind_imposed,750,40,0.8,0.7,0.005,16,3,0
4.58917439508199,wind_imposed,750,40,0.9,0.7,0.005,16,3,0
4.3052709355404,wind_imposed,750,40,0.1,0.8,0.005,16,3,0
4.33485182055331,wind_imposed,750,40,0.2,0.8,0.005,16,3,0
4.37212777774366,wind_imposed,750,40,0.3,0.8,0.005,16,3,0
4.42054990550824,wind_imposed,750,40,0.4,0.8,0.005,16,3,0
4.4859941466413,wind_imposed,750,40,0.5,0.8,0.005,16,3,0
4.57931658288687,wind_imposed,750,40,0.6,0.8,0.005,16,3,0
4.72296584138249,wind_imposed,750,40,0.7,0.8,0.005,16,3,0
5.13042107014547,wind_imposed,750,40,0.8,0.8,0.005,16,3,0
4.73679442960391,wind_imposed,750,40,0.9,0.8,0.005,16,3,0
4.21023249054353,wind_imposed,750,40,0.1,0.9,0.005,16,3,0
4.22455732210321,wind_imposed,750,40,0.2,0.9,0.005,16,3,0
4.24291238048064,wind_imposed,750,40,0.3,0.9,0.005,16,3,0
4.26696808518423,wind_imposed,750,40,0.4,0.9,0.005,16,3,0
4.30007927073134,wind_imposed,750,40,0.5,0.9,0.005,16,3,0
4.34854567450172,wind_imposed,750,40,0.6,0.9,0.005,16,3,0
4.42627552501306,wind_imposed,750,40,0.7,0.9,0.005,16,3,0
4.57119674064883,wind_imposed,750,40,0.8,0.9,0.005,16,3,0
5.09215970967732,wind_imposed,750,40,0.9,0.9,0.005,16,3,0
4.41556970155615,wind_imposed,150,60,0.1,0.1,0.005,16,3,0
4.65724015640495,wind_imposed,150,60,0.2,0.1,0.005,16,3,0
4.87165597114675,wind_imposed,150,60,0.3,0.1,0.005,16,3,0
4.96569409447464,wind_imposed,150,60,0.4,0.1,0.005,16,3,0
4.90157116344996,wind_imposed,150,60,0.5,0.1,0.005,16,3,0
4.79513880769635,wind_imposed,150,60,0.6,0.1,0.005,16,3,0
4.6856780193514,wind_imposed,150,60,0.7,0.1,0.005,16,3,0
4.58246330641209,wind_imposed,150,60,0.8,0.1,0.005,16,3,0
4.48715372235763,wind_imposed,150,60,0.9,0.1,0.005,16,3,0
4.61746737048191,wind_imposed,150,60,0.1,0.2,0.005,16,3,0
4.8040049679953,wind_imposed,150,60,0.2,0.2,0.005,16,3,0.0657
4.99675292669777,wind_imposed,150,60,0.3,0.2,0.005,16,3,0.2383
5.07356733843606,wind_imposed,150,60,0.4,0.2,0.005,16,3,0.2564
4.98827304088645,wind_imposed,150,60,0.5,0.2,0.005,16,3,0.1972
4.86155324732404,wind_imposed,150,60,0.6,0.2,0.005,16,3,0.0657
4.73379764832491,wind_imposed,150,60,0.7,0.2,0.005,16,3,0.0197
4.61349722225082,wind_imposed,150,60,0.8,0.2,0.005,16,3,0
4.5024991780851,wind_imposed,150,60,0.9,0.2,0.005,16,3,0
4.77763537622982,wind_imposed,150,60,0.1,0.3,0.005,16,3,0
4.89434284142538,wind_imposed,150,60,0.2,0.3,0.005,16,3,0.2383
5.11787123789729,wind_imposed,150,60,0.3,0.3,0.005,16,3,0.8639
5.19234243111623,wind_imposed,150,60,0.4,0.3,0.005,16,3,0.9295
5.09038086736631,wind_imposed,150,60,0.5,0.3,0.005,16,3,0.715
4.9421377506825,wind_imposed,150,60,0.6,0.3,0.005,16,3,0.2383
4.79311922385563,wind_imposed,150,60,0.7,0.3,0.005,16,3,0.0715
4.65240114813668,wind_imposed,150,60,0.8,0.3,0.005,16,3,0
4.52166678357897,wind_imposed,150,60,0.9,0.3,0.005,16,3,0
4.80453819241522,wind_imposed,150,60,0.1,0.4,0.005,16,3,0
4.90245754663427,wind_imposed,150,60,0.2,0.4,0.005,16,3,0.2564
5.01704097975913,wind_imposed,150,60,0.3,0.4,0.005,16,3,0.9295
5.30856450661522,wind_imposed,150,60,0.4,0.4,0.005,16,3,1
5.21117473550447,wind_imposed,150,60,0.5,0.4,0.005,16,3,0.7692
5.04159591670834,wind_imposed,150,60,0.6,0.4,0.005,16,3,0.2564
4.86819522521178,wind_imposed,150,60,0.7,0.4,0.005,16,3,0.0769
4.70256916422738,wind_imposed,150,60,0.8,0.4,0.005,16,3,0
4.5467357710035,wind_imposed,150,60,0.9,0.4,0.005,16,3,0
4.73887982074013,wind_imposed,150,60,0.1,0.5,0.005,16,3,0
4.81819035506663,wind_imposed,150,60,0.2,0.5,0.005,16,3,0.1972
4.91370103633187,wind_imposed,150,60,0.3,0.5,0.005,16,3,0.715
5.03034921989806,wind_imposed,150,60,0.4,0.5,0.005,16,3,0.7692
5.35005327365756,wind_imposed,150,60,0.5,0.5,0.005,16,3,0.5917
5.16669116658143,wind_imposed,150,60,0.6,0.5,0.005,16,3,0.1972
4.96615549094555,wind_imposed,150,60,0.7,0.5,0.005,16,3,0.0592
4.76976453431162,wind_imposed,150,60,0.8,0.5,0.005,16,3,0
4.58115421545232,wind_imposed,150,60,0.9,0.5,0.005,16,3,0
4.64185584649872,wind_imposed,150,60,0.1,0.6,0.005,16,3,0
4.70344455795544,wind_imposed,150,60,0.2,0.6,0.005,16,3,0.0657
4.7789331715752,wind_imposed,150,60,0.3,0.6,0.005,16,3,0.2383
4.87370498995928,wind_imposed,150,60,0.4,0.6,0.005,16,3,0.2564
4.99572301397649,wind_imposed,150,60,0.5,0.6,0.005,16,3,0.1972
5.32487491871243,wind_imposed,150,60,0.6,0.6,0.005,16,3,0.0657
5.09891021243941,wind_imposed,150,60,0.7,0.6,0.005,16,3,0.0197
4.86440373917563,wind_imposed,150,60,0.8,0.6,0.005,16,3,0
4.63123224089248,wind_imposed,150,60,0.9,0.6,0.005,16,3,0
4.53840955308233,wind_imposed,150,60,0.1,0.7,0.005,16,3,0
4.58325793081705,wind_imposed,150,60,0.2,0.7,0.005,16,3,0.0197
4.63907750870897,wind_imposed,150,60,0.3,0.7,0.005,16,3,0.0715
4.71043492124472,wind_imposed,150,60,0.4,0.7,0.005,16,3,0.0769
4.80478909881396,wind_imposed,150,60,0.5,0.7,0.005,16,3,0.0592
4.93517826268115,wind_imposed,150,60,0.6,0.7,0.005,16,3,0.0197
5.285717046533,wind_imposed,150,60,0.7,0.7,0.005,16,3,0.0059
5.00740306690276,wind_imposed,150,60,0.8,0.7,0.005,16,3,0
4.71071179927524,wind_imposed,150,60,0.9,0.7,0.005,16,3,0
4.4376598634917,wind_imposed,150,60,0.1,0.8,0.005,16,3,0
4.46672323069417,wind_imposed,150,60,0.2,0.8,0.005,16,3,0
4.50333720173223,wind_imposed,150,60,0.3,0.8,0.005,16,3,0
4.55088142991331,wind_imposed,150,60,0.4,0.8,0.005,16,3,0
4.61510429198376,wind_imposed,150,60,0.5,0.8,0.005,16,3,0
4.70661417478702,wind_imposed,150,60,0.6,0.8,0.005,16,3,0
4.84732570095172,wind_imposed,150,60,0.7,0.8,0.005,16,3,0
5.24520817102078,wind_imposed,150,60,0.8,0.8,0.005,16,3,0
4.85647854253921,wind_imposed,150,60,0.9,0.8,0.005,16,3,0
4.3426991746421,wind_imposed,150,60,0.1,0.9,0.005,16,3,0
4.35683654962254,wind_imposed,150,60,0.2,0.9,0.005,16,3,0
4.37485530119894,wind_imposed,150,60,0.3,0.9,0.005,16,3,0
4.39856052342716,wind_imposed,150,60,0.4,0.9,0.005,16,3,0
4.43118131854354,wind_imposed,150,60,0.5,0.9,0.005,16,3,0
4.47891229113685,wind_imposed,150,60,0.6,0.9,0.005,16,3,0
4.55541764129992,wind_imposed,150,60,0.7,0.9,0.005,16,3,0
4.69789333160325,wind_imposed,150,60,0.8,0.9,0.005,16,3,0
5.20711322825036,wind_imposed,150,60,0.9,0.9,0.005,16,3,0
4.34407009310317,wind_imposed,300,60,0.1,0.1,0.005,16,3,0
4.59387345759864,wind_imposed,300,60,0.2,0.1,0.005,16,3,0
4.81360350847288,wind_imposed,300,60,0.3,0.1,0.005,16,3,0
4.9029336823788,wind_imposed,300,60,0.4,0.1,0.005,16,3,0
4.83059363778589,wind_imposed,300,60,0.5,0.1,0.005,16,3,0
4.72092425167172,wind_imposed,300,60,0.6,0.1,0.005,16,3,0
4.61032766753659,wind_imposed,300,60,0.7,0.1,0.005,16,3,0
4.50677234611757,wind_imposed,300,60,0.8,0.1,0.005,16,3,0
4.41165386221893,wind_imposed,300,60,0.9,0.1,0.005,16,3,0
4.55219501957351,wind_imposed,300,60,0.1,0.2,0.005,16,3,0
4.74552822382478,wind_imposed,300,60,0.2,0.2,0.005,16,3,0.0657
4.9428711031074,wind_imposed,300,60,0.3,0.2,0.005,16,3,0.2383
5.01417966929698,wind_imposed,300,60,0.4,0.2,0.005,16,3,0.2564
4.91910224102353,wind_imposed,300,60,0.5,0.2,0.005,16,3,0.1972
4.78857900152153,wind_imposed,300,60,0.6,0.2,0.005,16,3,0.0657
4.65905064540341,wind_imposed,300,60,0.7,0.2,0.005,16,3,0.0197
4.53816859307201,wind_imposed,300,60,0.8,0.2,0.005,16,3,0
4.42692238461141,wind_imposed,300,60,0.9,0.2,0.005,16,3,0
4.71425322184972,wind_imposed,300,60,0.1,0.3,0.005,16,3,0
4.83480290013905,wind_imposed,300,60,0.2,0.3,0.005,16,3,0.2383
5.0674609046447,wind_imposed,300,60,0.3,0.3,0.005,16,3,0.8639
5.13710330128071,wind_imposed,300,60,0.4,0.3,0.005,16,3,0.9295
5.02345014590159,wind_imposed,300,60,0.5,0.3,0.005,16,3,0.715
4.87038820154793,wind_imposed,300,60,0.6,0.3,0.005,16,3,0.2383
4.71919758546071,wind_imposed,300,60,0.7,0.3,0.005,16,3,0.0715
4.57745000880169,wind_imposed,300,60,0.8,0.3,0.005,16,3,0
4.44605187905703,wind_imposed,300,60,0.9,0.3,0.005,16,3,0
4.73581007666976,wind_imposed,300,60,0.1,0.4,0.005,16,3,0
4.83645687781421,wind_imposed,300,60,0.2,0.4,0.005,16,3,0.2564
4.95442826749179,wind_imposed,300,60,0.3,0.4,0.005,16,3,0.9295
5.25820928619226,wind_imposed,300,60,0.4,0.4,0.005,16,3,1
5.14704922095248,wind_imposed,300,60,0.5,0.4,0.005,16,3,0.7692
4.97151582344351,wind_imposed,300,60,0.6,0.4,0.005,16,3,0.2564
4.79528729300214,wind_imposed,300,60,0.7,0.4,0.005,16,3,0.0769
4.6281598410217,wind_imposed,300,60,0.8,0.4,0.005,16,3,0
4.47136342743638,wind_imposed,300,60,0.9,0.4,0.005,16,3,0
4.66502287351833,wind_imposed,300,60,0.1,0.5,0.005,16,3,0
4.74615687521234,wind_imposed,300,60,0.2,0.5,0.005,16,3,0.1972
4.84392736459469,wind_imposed,300,60,0.3,0.5,0.005,16,3,0.715
4.96347079105548,wind_imposed,300,60,0.4,0.5,0.005,16,3,0.7692
5.29127423464295,wind_imposed,300,60,0.5,0.5,0.005,16,3,0.5917
5.0988773003183,wind_imposed,300,60,0.6,0.5,0.005,16,3,0.1972
4.89458399861849,wind_imposed,300,60,0.7,0.5,0.005,16,3,0.0592
4.69611279836849,wind_imposed,300,60,0.8,0.5,0.005,16,3,0
4.50628778935384,wind_imposed,300,60,0.9,0.5,0.005,16,3,0
4.56478025791726,wind_imposed,300,60,0.1,0.6,0.005,16,3,0
4.62754483371655,wind_imposed,300,60,0.2,0.6,0.005,16,3,0.0657
4.70459757840304,wind_imposed,300,60,0.3,0.6,0.005,16,3,0.2383
4.80123704490271,wind_imposed,300,60,0.4,0.6,0.005,16,3,0.2564
4.92586475117133,wind_imposed,300,60,0.5,0.6,0.005,16,3,0.1972
5.26076844985411,wind_imposed,300,60,0.6,0.6,0.005,16,3,0.0657
5.02927072511326,wind_imposed,300,60,0.7,0.6,0.005,16,3,0.0197
4.79184022227871,wind_imposed,300,60,0.8,0.6,0.005,16,3,0
4.55691695963145,wind_imposed,300,60,0.9,0.6,0.005,16,3,0
4.45947424733413,wind_imposed,300,60,0.1,0.7,0.005,16,3,0
4.50503144826286,wind_imposed,300,60,0.2,0.7,0.005,16,3,0.0197
4.56175689293973,wind_imposed,300,60,0.3,0.7,0.005,16,3,0.0715
4.63431380831072,wind_imposed,300,60,0.4,0.7,0.005,16,3,0.0769
4.73033951974119,wind_imposed,300,60,0.5,0.7,0.005,16,3,0.0592
4.86308600632903,wind_imposed,300,60,0.6,0.7,0.005,16,3,0.0197
5.21921499621674,wind_imposed,300,60,0.7,0.7,0.005,16,3,0.0059
4.93643744482865,wind_imposed,300,60,0.8,0.7,0.005,16,3,0
4.63714523082771,wind_imposed,300,60,0.9,0.7,0.005,16,3,0
4.3577174034264,wind_imposed,300,60,0.1,0.8,0.005,16,3,0
4.38715713071443,wind_imposed,300,60,0.2,0.8,0.005,16,3,0
4.42425410314318,wind_imposed,300,60,0.3,0.8,0.005,16,3,0
4.47244175800718,wind_imposed,300,60,0.4,0.8,0.005,16,3,0
4.53756554215159,wind_imposed,300,60,0.5,0.8,0.005,16,3,0
4.63042534694303,wind_imposed,300,60,0.6,0.8,0.005,16,3,0
4.7733442923544,wind_imposed,300,60,0.7,0.8,0.005,16,3,0
5.17757733980286,wind_imposed,300,60,0.8,0.8,0.005,16,3,0
4.78423310879895,wind_imposed,300,60,0.9,0.8,0.005,16,3,0
4.26227601634271,wind_imposed,300,60,0.1,0.9,0.005,16,3,0
4.27661668170581,wind_imposed,300,60,0.2,0.9,0.005,16,3,0
4.29481389844877,wind_imposed,300,60,0.3,0.9,0.005,16,3,0
4.31877463951181,wind_imposed,300,60,0.4,0.9,0.005,16,3,0
4.35175378558941,wind_imposed,300,60,0.5,0.9,0.005,16,3,0
4.40002412635436,wind_imposed,300,60,0.6,0.9,0.005,16,3,0
4.47743313627043,wind_imposed,300,60,0.7,0.9,0.005,16,3,0
4.62173708045028,wind_imposed,300,60,0.8,0.9,0.005,16,3,0
5.13883002837758,wind_imposed,300,60,0.9,0.9,0.005,16,3,0
4.29989335555526,wind_imposed,450,60,0.1,0.1,0.005,16,3,0
4.55217423351147,wind_imposed,450,60,0.2,0.1,0.005,16,3,0
4.77374524880514,wind_imposed,450,60,0.3,0.1,0.005,16,3,0
4.86371116967515,wind_imposed,450,60,0.4,0.1,0.005,16,3,0
4.79184755729395,wind_imposed,450,60,0.5,0.1,0.005,16,3,0
4.68225300915719,wind_imposed,450,60,0.6,0.1,0.005,16,3,0
4.5719531069234,wind_imposed,450,60,0.7,0.1,0.005,16,3,0
4.46873404137172,wind_imposed,450,60,0.8,0.1,0.005,16,3,0
4.37408657819504,wind_imposed,450,60,0.9,0.1,0.005,16,3,0
4.51005596816755,wind_imposed,450,60,0.1,0.2,0.005,16,3,0
4.70526660602806,wind_imposed,450,60,0.2,0.2,0.005,16,3,0.0657
4.90415901932007,wind_imposed,450,60,0.3,0.2,0.005,16,3,0.2383
4.97545177999128,wind_imposed,450,60,0.4,0.2,0.005,16,3,0.2564
4.88078280087684,wind_imposed,450,60,0.5,0.2,0.005,16,3,0.1972
4.75022908773925,wind_imposed,450,60,0.6,0.2,0.005,16,3,0.0657
4.6208690334169,wind_imposed,450,60,0.7,0.2,0.005,16,3,0.0197
4.50023344724147,wind_imposed,450,60,0.8,0.2,0.005,16,3,0
4.38927488736009,wind_imposed,450,60,0.9,0.2,0.005,16,3,0
4.67337711647211,wind_imposed,450,60,0.1,0.3,0.005,16,3,0
4.79494151882878,wind_imposed,450,60,0.2,0.3,0.005,16,3,0.2383
5.02983388756305,wind_imposed,450,60,0.3,0.3,0.005,16,3,0.8639
5.09906066534195,wind_imposed,450,60,0.4,0.3,0.005,16,3,0.9295
4.98570836155907,wind_imposed,450,60,0.5,0.3,0.005,16,3,0.715
4.83248825544994,wind_imposed,450,60,0.6,0.3,0.005,16,3,0.2383
4.68123743783963,wind_imposed,450,60,0.7,0.3,0.005,16,3,0.0715
4.53966792645324,wind_imposed,450,60,0.8,0.3,0.005,16,3,0
4.40856937510116,wind_imposed,450,60,0.9,0.3,0.005,16,3,0
4.69513862334715,wind_imposed,450,60,0.1,0.4,0.005,16,3,0
4.79651122204613,wind_imposed,450,60,0.2,0.4,0.005,16,3,0.2564
4.91535807889518,wind_imposed,450,60,0.3,0.4,0.005,16,3,0.9295
5.22077346443275,wind_imposed,450,60,0.4,0.4,0.005,16,3,1
